sgRNA	gene	CRISPR_C6596596.sample	ERS717283.plasmid
FAM205A_CCDS55305.1_ex3_9:34729279-34729302:-_5-4	FAM205A	538	443
SLC39A14_CCDS47822.1_ex3_8:22272291-22272314:+_5-4	SLC39A14	337	367
IL21_CCDS3727.1_ex4_4:123542057-123542080:+_5-5	IL21	595	521
GFOD1_CCDS4524.1_ex0_6:13365632-13365655:-_11-5	GFOD1	633	435
POTEG_CCDS32018.1_ex2_14:19558982-19559005:+_3-3	POTEG	531	487
B3GNT8_CCDS12582.1_ex0_19:41932052-41932075:+_5-1	B3GNT8	536	520
SCUBE3_CCDS4800.1_ex5_6:35201042-35201065:+_5-3	SCUBE3	585	463
MRPL12_CCDS11785.1_ex3_17:79673993-79674016:-_5-5	MRPL12	455	567
PPP1R11_CCDS4671.1_ex1_6:30036434-30036457:+_5-3	PPP1R11	130	86
MOB1A_CCDS46340.1_ex3_2:74394140-74394163:+_5-2	MOB1A	459	464
A2M_CCDS44827.1_ex25_12:9256894-9256917:+_5-5	A2M	1248	1211
PCDH12_CCDS4269.1_ex3_5:141335915-141335938:-_5-1	PCDH12	621	515
EPB41_CCDS330.1_ex4_1:29344828-29344851:-_5-2	EPB41	1522	891
CAMSAP1_CCDS35176.2_ex6_9:138714433-138714456:+_5-1	CAMSAP1	481	330
PAPSS1_CCDS3676.1_ex7_4:108603227-108603250:+_5-2	PAPSS1	831	579
GPNMB_CCDS34610.1_ex2_7:23293826-23293849:-_5-1	GPNMB	816	526
GJA5_CCDS929.1_ex0_1:147230856-147230879:-_5-1	GJA5	1464	874
C1orf101_CCDS1625.1_ex8_1:244716014-244716037:+_5-3	C1orf101	23	39
EXOC3L1_CCDS10832.1_ex11_16:67222942-67222965:+_5-5	EXOC3L1	1038	993
CASD1_CCDS5636.1_ex5_7:94162520-94162543:-_5-2	CASD1	489	339
TRIM48_CCDS7947.2_ex1_11:55032647-55032670:+_5-5	TRIM48	472	471
LALBA_CCDS8765.1_ex2_12:48962947-48962970:-_5-2	LALBA	229	117
MAG_CCDS12455.1_ex1_19:35786794-35786817:-_5-2	MAG	631	677
GLTPD1_CCDS30555.1_ex1_1:1262679-1262702:+_5-3	GLTPD1	779	545
SMYD2_CCDS31022.1_ex0_1:214454746-214454769:-_5-2	SMYD2	586	469
THYN1_CCDS8496.1_ex5_11:134121074-134121097:-_5-3	THYN1	495	372
KIAA1614_CCDS41442.1_ex4_1:180904418-180904441:+_5-4	KIAA1614	593	376
IZUMO1_CCDS12732.1_ex5_19:49247430-49247453:-_5-3	IZUMO1	226	147
LTV1_CCDS5201.1_ex4_6:144178534-144178557:+_5-4	LTV1	38	146
USP10_CCDS45537.1_ex3_16:84779147-84779170:-_5-5	USP10	203	367
MAZ_CCDS42143.1_ex1_16:29818626-29818649:-_9-6	MAZ	536	550
SUSD3_CCDS6701.1_ex1_9:95838241-95838264:-_5-3	SUSD3	319	258
PRRC1_CCDS4143.1_ex1_5:126860420-126860443:-_5-2	PRRC1	135	124
RBMX2_CCDS43993.1_ex4_X:129545436-129545459:-_5-5	RBMX2	418	448
FBXO10_CCDS47966.1_ex9_9:37541356-37541379:+_5-3	FBXO10	609	342
AEBP1_CCDS5476.1_ex10_7:44149887-44149910:-_5-5	AEBP1	492	522
UTP3_CCDS3546.1_ex0_4:71554796-71554819:+_5-3	UTP3	89	95
TCOF1_CCDS4306.1_ex2_5:149743738-149743761:-_5-2	TCOF1	218	367
RXFP1_CCDS43276.1_ex1_4:159493931-159493954:-_5-1	RXFP1	1028	735
GTPBP10_CCDS43614.1_ex1_7:89982192-89982215:-_5-2	GTPBP10	308	269
OSBPL10_CCDS2651.1_ex9_3:31917923-31917946:+_5-3	OSBPL10	42	110
FGF20_CCDS5998.1_ex2_8:16859281-16859304:-_5-4	FGF20	1103	733
CDK5RAP2_CCDS43871.1_ex19_9:123230247-123230270:-_5-3	CDK5RAP2	280	235
RBM23_CCDS41919.1_ex8_14:23375555-23375578:-_5-5	RBM23	641	433
DDIT3_CCDS55838.1_ex1_12:57911141-57911164:+_7-7	DDIT3	532	449
TMEM101_CCDS11474.1_ex1_17:42090475-42090498:+_5-1	TMEM101	562	473
CPEB4_CCDS4390.1_ex0_5:173317321-173317344:-_5-4	CPEB4	1058	695
GADD45A_CCDS55605.1_ex1_1:68152188-68152211:-_7-6	GADD45A	866	609
CIAPIN1_CCDS10781.2_ex4_16:57468051-57468074:+_5-1	CIAPIN1	334	427
STK39_CCDS42770.1_ex15_2:169023807-169023830:-_5-4	STK39	139	49
NRARP_CCDS35188.1_ex0_9:140196213-140196236:+_5-3	NRARP	1171	919
RNF181_CCDS1981.1_ex1_2:85823638-85823661:+_5-2	RNF181	125	61
SPIN3_CCDS43963.1_ex0_X:57021286-57021309:-_5-5	SPIN3	21	27
CCT6B_CCDS32617.1_ex12_17:33286604-33286627:-_5-5	CCT6B	365	296
ILF3_CCDS12246.1_ex5_19:10789828-10789851:+_5-3	ILF3	361	824
NAA10_CCDS14737.1_ex3_X:153197806-153197829:+_5-4	NAA10	196	607
NAT1_CCDS55205.1_ex2_8:18079794-18079817:-_5-3	NAT1	78	44
IL36A_CCDS42734.1_ex1_2:113763638-113763661:-_5-1	IL36A	712	599
BEGAIN_CCDS9962.1_ex3_14:101011384-101011407:+_5-5	BEGAIN	198	245
SGOL1_CCDS2635.1_ex3_3:20218100-20218123:+_5-1	SGOL1	141	256
RTN3_CCDS58141.1_ex2_11:63486531-63486554:+_11-4	RTN3	193	153
TRNT1_CCDS2561.2_ex1_3:3179063-3179086:+_5-2	TRNT1	150	336
MANEA_CCDS5032.1_ex0_6:96034690-96034713:-_5-2	MANEA	733	508
LHX6_CCDS56583.1_ex7_9:124989125-124989148:+_8-8	LHX6	610	619
AKAP8_CCDS12329.1_ex10_19:15484695-15484718:+_5-5	AKAP8	560	593
CASP2_CCDS47733.1_ex2_7:142989379-142989402:+_6-5	CASP2	329	339
KIAA1683_CCDS32958.1_ex1_19:18376809-18376832:+_5-1	KIAA1683	561	504
WNT9B_CCDS11506.1_ex2_17:44952485-44952508:-_5-3	WNT9B	619	559
KCNC3_CCDS12793.1_ex3_19:50831947-50831970:-_5-4	KCNC3	1087	715
CTSC_CCDS8282.1_ex4_11:88045612-88045635:-_8-1	CTSC	116	163
KCNN2_CCDS4114.1_ex1_5:113699655-113699678:-_10-5	KCNN2	543	488
PCDHB15_CCDS4257.1_ex0_5:140625681-140625704:+_5-2	PCDHB15	921	806
BLOC1S5_CCDS4506.1_ex0_6:8016027-8016050:+_8-3	BLOC1S5	73	106
GPR26_CCDS7636.1_ex0_10:125426282-125426305:-_5-3	GPR26	1052	949
WFIKKN2_CCDS11575.1_ex1_17:48917294-48917317:-_5-4	WFIKKN2	603	732
CRCP_CCDS47599.1_ex4_7:65617247-65617270:-_14-13	CRCP	90	568
IRF2BPL_CCDS9854.1_ex0_14:77493437-77493460:-_5-2	IRF2BPL	584	432
ACOX1_CCDS11734.1_ex12_17:73974696-73974719:-_5-5	ACOX1	737	525
JADE3_CCDS14271.1_ex7_X:46913804-46913827:+_5-5	JADE3	203	198
ASMTL_CCDS43917.1_ex6_X:1546868-1546891:-_5-5	ASMTL	951	683
ID2_CCDS1659.1_ex0_2:8822486-8822509:-_5-2	ID2	500	774
CEACAM1_CCDS12609.1_ex4_19:43023370-43023393:+_10-4	CEACAM1	521	352
TTC12_CCDS8360.2_ex9_11:113211433-113211456:+_5-5	TTC12	156	83
EXOC7_CCDS11741.1_ex14_17:74097350-74097373:-_5-4	EXOC7	298	249
POMT2_CCDS9857.1_ex15_14:77767446-77767469:+_5-2	POMT2	323	243
AWAT2_CCDS35320.1_ex5_X:69264236-69264259:+_5-4	AWAT2	153	59
ZDHHC12_CCDS6909.1_ex1_9:131483975-131483998:+_5-1	ZDHHC12	287	210
C1orf229_CCDS1630.1_ex0_1:247275328-247275351:-_5-4	C1orf229	743	533
SMARCA2_CCDS34977.1_ex1_9:2032952-2032975:-_5-2	SMARCA2	71	79
DDX42_CCDS32704.1_ex7_17:61885203-61885226:-_5-2	DDX42	425	448
RPP38_CCDS7108.1_ex0_10:15145653-15145676:-_5-3	RPP38	68	169
ZBED6CL_CCDS5900.1_ex0_7:150027713-150027736:-_5-3	ZBED6CL	179	253
CPNE7_CCDS10980.1_ex8_16:89652096-89652119:-_5-5	CPNE7	393	406
TRIM27_CCDS4654.1_ex6_6:28889677-28889700:+_5-3	TRIM27	1042	769
SERPING1_CCDS7962.1_ex2_11:57369584-57369607:+_5-4	SERPING1	422	392
POLI_CCDS11954.2_ex3_18:51804092-51804115:-_5-3	POLI	271	255
TRMT2B_CCDS14477.1_ex7_X:100290600-100290623:-_5-2	TRMT2B	831	592
ZBED1_CCDS14118.1_ex0_X:2408219-2408242:+_5-5	ZBED1	533	340
CAPN11_CCDS47436.1_ex2_6:44137087-44137110:-_5-2	CAPN11	655	732
SCLT1_CCDS3740.1_ex14_4:129920837-129920860:+_5-4	SCLT1	110	24
PIH1D3_CCDS14528.1_ex1_X:106459909-106459932:+_5-3	PIH1D3	289	169
UCKL1_CCDS13547.1_ex10_20:62577029-62577052:-_5-1	UCKL1	485	372
ZNF639_CCDS3227.1_ex3_3:179051331-179051354:-_5-3	ZNF639	19	103
EPYC_CCDS31870.1_ex3_12:91366698-91366721:+_5-3	EPYC	339	361
RLF_CCDS448.1_ex7_1:40702393-40702416:-_5-4	RLF	495	407
PNPLA7_CCDS48070.1_ex24_9:140414390-140414413:-_5-4	PNPLA7	10	71
C11orf16_CCDS7794.1_ex2_11:8948584-8948607:+_5-2	C11orf16	123	75
TLDC1_CCDS32498.1_ex5_16:84529441-84529464:-_5-5	TLDC1	294	265
EMILIN1_CCDS1733.1_ex3_2:27305185-27305208:+_5-4	EMILIN1	797	722
TMEM107_CCDS11132.1_ex4_17:8079517-8079540:-_5-5	TMEM107	912	823
SLC18A2_CCDS7599.1_ex1_10:119003606-119003629:+_5-1	SLC18A2	419	329
CSTA_CCDS3011.1_ex1_3:122056453-122056476:+_3-2	CSTA	317	221
GLI2_CCDS33283.1_ex2_2:121708915-121708938:-_5-3	GLI2	818	404
TYW1B_CCDS69309.1_ex12_7:72297432-72297455:+_5-5	TYW1B	346	284
HSD17B3_CCDS6716.1_ex6_9:99013698-99013721:-_5-1	HSD17B3	208	317
RMI2_CCDS10548.1_ex0_16:11439490-11439513:+_5-1	RMI2	938	729
CCDC155_CCDS46140.1_ex4_19:49900966-49900989:-_5-4	CCDC155	273	352
B3GNT9_CCDS45509.1_ex0_16:67184140-67184163:+_5-3	B3GNT9	622	578
SHH_CCDS5942.1_ex2_7:155604624-155604647:-_5-5	SHH	115	79
CNOT1_CCDS10799.1_ex42_16:58620585-58620608:-_5-5	CNOT1	333	347
MFRP_CCDS8421.1_ex10_11:119216740-119216763:+_5-4	MFRP	1351	804
TAZ_CCDS14748.1_ex1_X:153640497-153640520:-_5-2	TAZ	110	234
VGF_CCDS5712.1_ex0_7:100807408-100807431:-_5-2	VGF	596	360
XCL1_CCDS1274.1_ex1_1:168549330-168549353:-_5-1	XCL1	248	462
KIAA0895_CCDS43570.1_ex4_7:36396552-36396575:+_5-5	KIAA0895	486	393
UBE2E3_CCDS2282.1_ex0_2:181846932-181846955:-_5-1	UBE2E3	148	116
RABGAP1L_CCDS1314.1_ex3_1:174210623-174210646:+_15-3	RABGAP1L	268	226
DUSP27_CCDS30932.1_ex4_1:167095288-167095311:+_5-4	DUSP27	882	712
TXN2_CCDS13928.1_ex2_22:36876640-36876663:-_5-1	TXN2	255	313
HCAR3_CCDS53842.1_ex0_12:123201005-123201028:-_4-3	HCAR3	358	232
ZC3H3_CCDS6402.1_ex10_8:144620284-144620307:-_5-2	ZC3H3	592	763
ARHGEF3_CCDS2878.1_ex7_3:56789085-56789108:+_5-3	ARHGEF3	873	920
SLC16A7_CCDS8961.1_ex2_12:60168463-60168486:-_5-4	SLC16A7	509	421
CRH_CCDS6188.1_ex0_8:67089364-67089387:+_5-1	CRH	220	230
ACTL8_CCDS183.1_ex0_1:18149689-18149712:+_5-3	ACTL8	713	570
RTP3_CCDS2740.1_ex1_3:46541892-46541915:+_5-2	RTP3	325	303
PRMT2_CCDS13737.1_ex1_21:48063516-48063539:-_5-1	PRMT2	805	710
CFHR4_CCDS41451.1_ex3_1:196883753-196883776:+_7-7	CFHR4	187	131
SCOC_CCDS54806.1_ex0_4:141294757-141294780:+_8-1	SCOC	886	626
ZNF862_CCDS47741.1_ex4_7:149547421-149547444:-_5-4	ZNF862	604	331
CXorf22_CCDS14237.2_ex7_X:35974169-35974192:-_5-5	CXorf22	312	206
AK9_CCDS5077.1_ex5_6:109980531-109980554:-_5-2	AK9	12	21
LILRA2_CCDS12900.1_ex3_19:55086403-55086426:-_6-5	LILRA2	589	661
C1orf127_CCDS53267.1_ex3_1:11015062-11015085:-_5-1	C1orf127	1034	726
ZFAND5_CCDS6642.1_ex1_9:74971932-74971955:+_5-1	ZFAND5	287	261
C2orf49_CCDS2068.1_ex2_2:105959300-105959323:+_5-3	C2orf49	155	194
EVPL_CCDS11737.1_ex11_17:74015108-74015131:-_5-4	EVPL	542	385
TWF2_CCDS2849.1_ex4_3:52265137-52265160:-_5-2	TWF2	194	330
PGLYRP1_CCDS12680.1_ex2_19:46526027-46526050:+_5-3	PGLYRP1	633	541
TCL1A_CCDS9941.1_ex2_14:96180275-96180298:+_5-5	TCL1A	535	268
ANK1_CCDS47849.1_ex32_8:41575622-41575645:-_13-10	ANK1	883	604
ATP5SL_CCDS33032.1_ex4_19:41944150-41944173:-_5-4	ATP5SL	233	206
THEG_CCDS12025.1_ex7_19:375846-375869:-_5-5	THEG	623	564
KIAA1958_CCDS35108.1_ex0_9:115337093-115337116:-_5-4	KIAA1958	484	380
CPNE7_CCDS10980.1_ex5_16:89650452-89650475:+_5-2	CPNE7	691	380
DNAJC25_CCDS43862.1_ex0_9:114393857-114393880:-_5-1	DNAJC25	1636	1205
SGCG_CCDS9299.1_ex1_13:23808777-23808800:+_5-3	SGCG	570	413
TMEM207_CCDS3297.1_ex1_3:190158161-190158184:-_5-2	TMEM207	1313	991
SNAP25_CCDS13109.1_ex4_20:10277601-10277624:-_5-3	SNAP25	1242	862
DNAJC12_CCDS7271.1_ex2_10:69571276-69571299:-_8-2	DNAJC12	69	144
PITX2_CCDS3692.1_ex0_4:111539687-111539710:-_5-1	PITX2	1372	792
RNF2_CCDS1365.1_ex3_1:185067192-185067215:+_5-5	RNF2	971	855
TMEM184A_CCDS43537.1_ex4_7:1589770-1589793:+_5-1	TMEM184A	607	503
ANKRD45_CCDS1309.1_ex2_1:173596290-173596313:-_5-1	ANKRD45	694	511
EXOSC1_CCDS7459.1_ex2_10:99197478-99197501:-_5-2	EXOSC1	261	368
SLC37A1_CCDS13689.1_ex5_21:43962546-43962569:-_5-3	SLC37A1	912	676
RASA2_CCDS3117.1_ex7_3:141277737-141277760:-_5-4	RASA2	241	252
HSPB2_CCDS8352.1_ex1_11:111784393-111784416:-_5-5	HSPB2	606	506
FMOD_CCDS30976.1_ex1_1:203317269-203317292:+_5-5	FMOD	140	198
MREG_CCDS46513.1_ex3_2:216861155-216861178:+_5-5	MREG	184	125
RNF219_CCDS31997.1_ex0_13:79190814-79190837:-_5-1	RNF219	87	56
DSE_CCDS5107.1_ex2_6:116752334-116752357:+_5-3	DSE	540	433
C9orf142_CCDS7020.1_ex3_9:139887554-139887577:+_5-5	C9orf142	617	593
C16orf59_CCDS10468.2_ex2_16:2510627-2510650:-_5-1	C16orf59	297	479
MRPS23_CCDS11598.1_ex3_17:55926662-55926685:+_5-4	MRPS23	344	372
MCM2_CCDS3043.1_ex4_3:127325092-127325115:-_5-4	MCM2	16	535
CXorf58_CCDS14209.1_ex1_X:23929951-23929974:+_5-1	CXorf58	726	379
MXD4_CCDS3361.1_ex4_4:2263478-2263501:-_5-3	MXD4	328	206
TEKT1_CCDS11083.1_ex5_17:6722662-6722685:-_5-4	TEKT1	561	422
CALM3_CCDS33061.1_ex3_19:47111766-47111789:-_5-4	CALM3	802	763
INPP5B_CCDS41306.1_ex21_1:38411449-38411472:-_5-5	INPP5B	919	837
EGFLAM_CCDS3924.1_ex20_5:38463015-38463038:+_13-12	EGFLAM	300	180
DIRC2_CCDS3018.1_ex2_3:122545874-122545897:+_5-5	DIRC2	40	65
SPATA2_CCDS13422.1_ex0_20:48523130-48523153:+_5-3	SPATA2	680	508
DNAJA2_CCDS10726.1_ex7_16:47005845-47005868:-_5-5	DNAJA2	282	221
CCKBR_CCDS7761.1_ex2_11:6291480-6291503:-_5-4	CCKBR	351	211
LCN10_CCDS35182.2_ex4_9:139636362-139636385:-_5-4	LCN10	15	34
CYP11B1_CCDS34953.1_ex7_8:143961097-143961120:+_6-5	CYP11B1	837	651
SLFN14_CCDS45650.1_ex3_17:33884777-33884800:-_5-4	SLFN14	351	474
ACTN4_CCDS12518.1_ex8_19:39205106-39205129:+_5-5	ACTN4	705	586
TLDC1_CCDS32498.1_ex4_16:84523012-84523035:-_5-3	TLDC1	151	78
TMPRSS11D_CCDS3518.1_ex4_4:68700824-68700847:-_5-3	TMPRSS11D	437	375
FGFBP3_CCDS7418.1_ex0_10:93668418-93668441:+_5-2	FGFBP3	385	377
C19orf12_CCDS12418.2_ex1_19:30199182-30199205:+_5-5	C19orf12	778	560
PNLDC1_CCDS5271.2_ex5_6:160225628-160225651:+_5-3	PNLDC1	79	55
DRC1_CCDS1723.1_ex2_2:26644202-26644225:-_5-2	DRC1	241	263
LSM7_CCDS45907.1_ex1_19:2324118-2324141:+_5-2	LSM7	48	234
SH3BP1_CCDS13952.2_ex4_22:38038969-38038992:-_5-2	SH3BP1	891	639
BRCA2_CCDS9344.1_ex9_13:32913161-32913184:-_5-5	BRCA2	323	178
SERINC5_CCDS54873.1_ex7_5:79470847-79470870:+_5-4	SERINC5	1068	897
DMRTB1_CCDS581.1_ex1_1:53927159-53927182:+_5-5	DMRTB1	1066	775
FAM110C_CCDS42645.1_ex1_2:46236-46259:-_5-5	FAM110C	1071	833
TMIE_CCDS43081.1_ex1_3:46747302-46747325:+_5-1	TMIE	1245	1106
LOC100653515_CCDS58603.1_ex0_17:76888309-76888332:+_5-4	LOC100653515	454	516
DCXR_CCDS11799.1_ex3_17:79994507-79994530:-_5-3	DCXR	1048	628
EIF1B_CCDS2690.1_ex2_3:40352954-40352977:+_5-4	EIF1B	316	187
ARMCX5_CCDS14500.1_ex0_X:101857606-101857629:-_5-4	ARMCX5	650	358
ALDH1A1_CCDS6644.1_ex9_9:75543841-75543864:-_5-2	ALDH1A1	838	604
KLHL36_CCDS10948.1_ex1_16:84691249-84691272:-_5-4	KLHL36	801	543
RAC2_CCDS13945.1_ex3_22:37628905-37628928:-_5-3	RAC2	544	465
SPATA2L_CCDS10985.1_ex0_16:89764325-89764348:+_5-1	SPATA2L	640	505
FAM19A1_CCDS54606.1_ex1_3:68466471-68466494:+_5-2	FAM19A1	308	293
KRTAP5-3_CCDS41591.1_ex0_11:1629417-1629440:+_5-4	KRTAP5-3	244	590
MMD2_CCDS47529.1_ex4_7:4959835-4959858:+_5-3	MMD2	509	277
FSBP_CCDS59106.1_ex1_8:95448729-95448752:+_5-2	FSBP	506	501
SLCO3A1_CCDS10371.1_ex1_15:92459479-92459502:-_5-3	SLCO3A1	753	652
CCDC177_CCDS59245.1_ex0_14:70039314-70039337:+_5-1	CCDC177	778	879
SNRPC_CCDS34436.1_ex4_6:34738075-34738098:-_5-3	SNRPC	410	600
GEMIN7_CCDS12654.1_ex0_19:45593614-45593637:+_5-4	GEMIN7	536	739
NSD1_CCDS4412.1_ex2_5:176631133-176631156:+_5-2	NSD1	518	360
MVD_CCDS10968.1_ex6_16:88723949-88723972:-_5-4	MVD	318	313
ATF2_CCDS2262.1_ex8_2:175983003-175983026:+_5-5	ATF2	6	14
RPAIN_CCDS32536.1_ex1_17:5324669-5324692:+_7-3	RPAIN	503	445
C15orf56_CCDS32197.1_ex1_15:40544857-40544880:-_5-2	C15orf56	565	361
TAC4_CCDS42357.1_ex3_17:47921484-47921507:+_8-5	TAC4	469	411
MAGEB17_CCDS59524.1_ex0_X:16188730-16188753:+_5-2	MAGEB17	545	302
QRFP_CCDS6936.1_ex0_9:133768951-133768974:-_5-1	QRFP	753	714
GPATCH4_CCDS1146.1_ex3_1:156567856-156567879:+_5-3	GPATCH4	129	135
RAB5A_CCDS2633.1_ex0_3:19992528-19992551:+_5-2	RAB5A	22	29
HNF4G_CCDS6220.2_ex4_8:76465401-76465424:+_5-3	HNF4G	363	217
CKLF_CCDS10806.1_ex1_16:66599808-66599831:+_12-10	CKLF	782	759
TFCP2L1_CCDS2134.1_ex9_2:122004444-122004467:-_5-3	TFCP2L1	101	117
ADA_CCDS13335.1_ex9_20:43257695-43257718:+_5-5	ADA	218	254
ACBD6_CCDS1339.1_ex7_1:180471178-180471201:-_5-3	ACBD6	96	173
GLP2R_CCDS11150.1_ex5_17:9760879-9760902:-_5-4	GLP2R	473	345
TUSC2_CCDS2819.1_ex2_3:50365421-50365444:-_5-5	TUSC2	1035	946
FAM83H_CCDS6410.2_ex3_8:144812599-144812622:-_5-5	FAM83H	778	649
TMEM184A_CCDS43537.1_ex6_7:1590533-1590556:+_5-3	TMEM184A	784	591
CD33_CCDS33084.1_ex1_19:51728708-51728731:-_9-3	CD33	220	432
STPG2_CCDS3645.1_ex6_4:99027122-99027145:+_5-3	STPG2	16	25
TMEM8C_CCDS35170.1_ex2_9:136384115-136384138:+_5-4	TMEM8C	826	605
TNFRSF13B_CCDS11181.1_ex2_17:16852243-16852266:-_5-4	TNFRSF13B	348	274
GBP7_CCDS720.1_ex4_1:89615247-89615270:-_5-3	GBP7	631	438
RASGRF2_CCDS4052.1_ex8_5:80382750-80382773:+_5-4	RASGRF2	1201	660
PBLD_CCDS44413.1_ex2_10:70048748-70048771:-_5-2	PBLD	843	589
C3orf14_CCDS2896.1_ex3_3:62318925-62318948:-_5-5	C3orf14	537	448
SUV39H2_CCDS53493.1_ex2_10:14938924-14938947:-_9-5	SUV39H2	276	282
CNOT6L_CCDS47082.1_ex7_4:78678041-78678064:+_5-4	CNOT6L	521	454
C1QA_CCDS226.1_ex1_1:22965517-22965540:-_5-3	C1QA	512	351
TIMM23_CCDS7238.1_ex4_10:51613264-51613287:-_5-3	TIMM23	31	247
HIST1H2BC_CCDS4584.1_ex0_6:26123950-26123973:-_4-2	HIST1H2BC	0	500
FKBP5_CCDS4808.1_ex7_6:35587951-35587974:-_5-4	FKBP5	692	633
FBXO21_CCDS44989.1_ex11_12:117628093-117628116:+_5-5	FBXO21	373	404
DCAF6_CCDS1267.2_ex5_1:167960539-167960562:+_5-3	DCAF6	177	220
SAFB2_CCDS32879.1_ex11_19:5604860-5604883:+_5-1	SAFB2	304	294
LRP6_CCDS8647.1_ex17_12:12334179-12334202:+_5-3	LRP6	133	109
KIFC3_CCDS10789.2_ex10_16:57803620-57803643:+_5-2	KIFC3	1019	667
WWP1_CCDS6242.1_ex6_8:87423795-87423818:+_5-3	WWP1	592	481
RASL10B_CCDS11297.1_ex1_17:34067459-34067482:+_5-4	RASL10B	315	520
GAPDHS_CCDS12465.1_ex2_19:36029240-36029263:-_5-2	GAPDHS	450	529
C10orf113_CCDS31162.2_ex0_10:21415041-21415064:-_5-3	C10orf113	571	343
FAM53C_CCDS4204.1_ex2_5:137680809-137680832:+_5-4	FAM53C	587	559
GRB7_CCDS11345.1_ex3_17:37899482-37899505:-_5-4	GRB7	745	790
PTPRA_CCDS13038.1_ex1_20:2945765-2945788:-_5-1	PTPRA	715	624
GATAD2B_CCDS1054.1_ex5_1:153789881-153789904:+_5-2	GATAD2B	660	677
SIT1_CCDS6582.1_ex3_9:35650530-35650553:-_5-3	SIT1	965	658
ECD_CCDS44433.1_ex10_10:74920278-74920301:+_5-5	ECD	0	303
PTAFR_CCDS318.1_ex0_1:28477162-28477185:+_5-1	PTAFR	1007	854
RAB11B_CCDS12201.1_ex1_19:8464935-8464958:-_5-2	RAB11B	785	788
SGSH_CCDS11770.1_ex4_17:78188500-78188523:+_5-5	SGSH	169	163
FIGLA_CCDS46320.1_ex4_2:71017550-71017573:-_5-2	FIGLA	513	425
NFKBID_CCDS42552.1_ex5_19:36387311-36387334:-_5-2	NFKBID	442	456
CMIP_CCDS54044.1_ex7_16:81703802-81703825:+_5-3	CMIP	670	431
BMPR2_CCDS33361.1_ex9_2:203407037-203407060:+_5-5	BMPR2	108	178
CYTL1_CCDS3379.1_ex2_4:5018880-5018903:+_5-4	CYTL1	345	252
SLMAP_CCDS33774.1_ex0_3:57743539-57743562:-_5-2	SLMAP	300	290
KRT14_CCDS11400.1_ex6_17:39741242-39741265:-_5-4	KRT14	1044	786
DEPDC7_CCDS41632.1_ex1_11:33047259-33047282:+_5-1	DEPDC7	41	56
DIP2A_CCDS46655.1_ex4_21:47918583-47918606:-_5-4	DIP2A	950	662
LAG3_CCDS8561.1_ex3_12:6883846-6883869:+_5-3	LAG3	458	475
EPAS1_CCDS1825.1_ex7_2:46602856-46602879:-_5-4	EPAS1	593	528
MAGOH_CCDS577.1_ex2_1:53699214-53699237:+_4-1	MAGOH	850	762
HIRA_CCDS13759.1_ex15_22:19376049-19376072:-_5-2	HIRA	382	712
FSIP2_CCDS54426.1_ex1_2:186604098-186604121:+_5-2	FSIP2	1335	1143
FUOM_CCDS44499.1_ex4_10:135170699-135170722:+_5-4	FUOM	1009	734
FGF22_CCDS12037.1_ex1_19:643241-643264:+_5-2	FGF22	758	686
WFDC2_CCDS35501.1_ex1_20:44099120-44099143:+_5-2	WFDC2	1164	742
TUBB_CCDS4687.1_ex3_6:30691112-30691135:-_5-2	TUBB	381	651
ZNF488_CCDS7217.1_ex0_10:48371016-48371039:-_5-5	ZNF488	367	391
CDKN1A_CCDS4824.1_ex0_6:36652033-36652056:+_5-3	CDKN1A	526	342
ZNF707_CCDS47932.1_ex3_8:144776165-144776188:-_5-5	ZNF707	1064	1070
SLC16A14_CCDS2473.1_ex1_2:230911356-230911379:-_5-3	SLC16A14	659	447
USP51_CCDS14370.1_ex0_X:55515150-55515173:-_5-5	USP51	270	307
TTC33_CCDS3931.1_ex2_5:40730362-40730385:-_5-2	TTC33	76	75
LMBR1_CCDS5945.1_ex9_7:156554850-156554873:-_5-1	LMBR1	268	253
LMAN1_CCDS11974.1_ex8_18:57020525-57020548:-_5-3	LMAN1	276	240
DRC1_CCDS1723.1_ex0_2:26624979-26625002:-_5-1	DRC1	227	263
NT5C3A_CCDS34616.1_ex4_7:33060904-33060927:+_5-3	NT5C3A	28	40
DDX60_CCDS34097.1_ex28_4:169208282-169208305:-_5-4	DDX60	74	79
PTGES3L_CCDS45692.1_ex3_17:41131190-41131213:+_5-1	PTGES3L	602	532
PANK4_CCDS42.1_ex17_1:2453165-2453188:+_5-3	PANK4	292	303
RAB2B_CCDS9570.1_ex3_14:21936544-21936567:+_5-2	RAB2B	522	508
GDI2_CCDS44352.1_ex8_10:5842583-5842606:+_5-5	GDI2	238	196
FAM172A_CCDS4069.1_ex7_5:93386465-93386488:-_5-3	FAM172A	89	166
NECAP1_CCDS8589.1_ex3_12:8244381-8244404:+_5-5	NECAP1	813	597
FSIP1_CCDS10050.1_ex10_15:40068609-40068632:-_5-5	FSIP1	352	287
ATP2B2_CCDS2601.1_ex11_3:10413588-10413611:+_5-1	ATP2B2	644	608
SCG2_CCDS2457.1_ex0_2:224463752-224463775:-_5-3	SCG2	104	97
CCNT2_CCDS2174.1_ex8_2:135710951-135710974:-_5-5	CCNT2	512	426
IL7_CCDS6224.1_ex2_8:79650805-79650828:-_7-2	IL7	51	44
