sgRNA	gene	CRISPR_C7448913.sample	CRISPR_C6596666.sample
DST_CCDS47443.1_ex72_6:56499354-56499377:-_5-3	DST	217	308
SPRED1_CCDS32193.1_ex2_15:38614503-38614526:-_5-2	SPRED1	346	360
LRRC10_CCDS31856.1_ex0_12:70004222-70004245:+_5-2	LRRC10	682	529
FAM64A_CCDS32541.1_ex0_17:6348537-6348560:+_5-1	FAM64A	299	628
DIAPH3_CCDS41898.1_ex19_13:60582682-60582705:+_5-2	DIAPH3	335	610
SEMA3F_CCDS2811.1_ex2_3:50211502-50211525:-_5-2	SEMA3F	405	615
IQCD_CCDS9167.1_ex1_12:113645522-113645545:+_5-1	IQCD	444	588
ZNF233_CCDS33047.1_ex3_19:44777557-44777580:+_5-3	ZNF233	212	259
TMEM72_CCDS41504.1_ex1_10:45423405-45423428:-_5-1	TMEM72	157	405
sgMGMT_5	MGMT_LS	389	392
CCL21_CCDS6571.1_ex2_9:34709814-34709837:+_5-3	CCL21	491	647
sgTSSK1B_2	TSSK1B_LS	284	384
UBOX5_CCDS13046.1_ex2_20:3102765-3102788:+_5-3	UBOX5	542	804
DRAM1_CCDS41823.1_ex2_12:102295074-102295097:-_5-2	DRAM1	41	46
IFT172_CCDS1755.1_ex25_2:27683896-27683919:+_5-1	IFT172	580	608
sgGATAD2B_9	GATAD2B_LS	268	368
GOSR2_CCDS11507.1_ex2_17:45008501-45008524:+_5-1	GOSR2	72	412
KLK3_CCDS12807.1_ex2_19:51361281-51361304:+_6-3	KLK3	389	499
DUSP12_CCDS1234.1_ex0_1:161719798-161719821:-_5-3	DUSP12	413	512
ZNF502_CCDS2719.1_ex1_3:44762647-44762670:-_5-5	ZNF502	336	443
TRABD_CCDS14086.1_ex3_22:50633342-50633365:+_5-3	TRABD	1342	1093
KLF4_CCDS6770.2_ex2_9:110250203-110250226:-_5-3	KLF4	413	785
ARMC10_CCDS55145.1_ex3_7:102727076-102727099:+_5-5	ARMC10	141	184
ZFP41_CCDS6397.1_ex0_8:144332148-144332171:-_5-2	ZFP41	503	868
CLVS1_CCDS6176.1_ex0_8:62212520-62212543:-_5-1	CLVS1	216	219
sgHJURP_2	HJURP_LS	180	478
RPP25L_CCDS6559.1_ex0_9:34611166-34611189:-_5-4	RPP25L	703	872
SLC7A13_CCDS34917.1_ex3_8:87241855-87241878:+_5-3	SLC7A13	152	320
USP4_CCDS2793.1_ex19_3:49365168-49365191:+_5-3	USP4	204	307
CARD6_CCDS3935.1_ex0_5:40841746-40841769:-_5-2	CARD6	407	503
COQ5_CCDS31912.1_ex4_12:120954555-120954578:+_5-1	COQ5	117	97
GFOD2_CCDS10845.1_ex1_16:67719370-67719393:+_7-3	GFOD2	530	815
AKT2_CCDS12552.1_ex6_19:40744864-40744887:+_5-1	AKT2	121	467
FASTKD3_CCDS3873.1_ex5_5:7867199-7867222:-_5-1	FASTKD3	409	327
CACNB2_CCDS41493.1_ex7_10:18807326-18807349:+_5-5	CACNB2	268	481
sgLSM3_2	LSM3_LS	70	407
CCDC53_CCDS44959.1_ex4_12:102439830-102439853:-_5-3	CCDC53	141	191
NUBP1_CCDS10543.1_ex3_16:10846496-10846519:-_5-3	NUBP1	221	530
CLUL1_CCDS42405.1_ex2_18:625010-625033:+_5-2	CLUL1	336	207
CHRM5_CCDS10031.1_ex0_15:34355530-34355553:-_5-4	CHRM5	152	318
WSCD1_CCDS32538.1_ex2_17:5993642-5993665:-_5-3	WSCD1	334	564
NLRP2_CCDS12913.1_ex4_19:55493787-55493810:+_5-4	NLRP2	350	641
XRCC4_CCDS4058.1_ex3_5:82499487-82499510:+_5-5	XRCC4	355	284
MOV10_CCDS65615.1_ex4_1:113235469-113235492:+_5-4	MOV10	257	472
SOWAHC_CCDS33270.1_ex0_2:110372785-110372808:+_5-5	SOWAHC	385	910
MED6_CCDS61483.1_ex3_14:71060035-71060058:-_5-2	MED6	54	383
DAPK2_CCDS10188.1_ex7_15:64231504-64231527:+_5-2	DAPK2	373	396
SH3BGRL3_CCDS278.1_ex1_1:26607361-26607384:-_5-4	SH3BGRL3	467	842
ASCL4_CCDS31894.2_ex0_12:108169179-108169202:-_5-3	ASCL4	382	567
sgPOM121_10	POM121_LS	563	464
GTF3C4_CCDS6953.1_ex0_9:135546287-135546310:-_5-2	GTF3C4	308	415
HHIPL1_CCDS45162.1_ex1_14:100118653-100118676:+_5-3	HHIPL1	504	541
GINM1_CCDS5216.1_ex1_6:149893458-149893481:+_5-1	GINM1	250	372
SHPK_CCDS11030.1_ex4_17:3527475-3527498:+_5-4	SHPK	696	736
WDFY1_CCDS33387.1_ex6_2:224763682-224763705:-_5-1	WDFY1	545	371
ANKDD1B_CCDS64180.1_ex4_5:74921707-74921730:+_5-2	ANKDD1B	323	450
USP40_CCDS46547.1_ex27_2:234465503-234465526:-_5-5	USP40	130	305
PAIP1_CCDS3947.1_ex5_5:43536996-43537019:-_5-1	PAIP1	8	238
SYNJ2_CCDS5254.1_ex3_6:158454660-158454683:-_5-2	SYNJ2	708	589
sgLSM2_3	LSM2_LS	33	420
SETD9_CCDS3972.1_ex1_5:56207076-56207099:-_5-2	SETD9	65	225
BTC_CCDS3566.1_ex3_4:75695264-75695287:+_5-5	BTC	285	232
TMCO1_CCDS1251.2_ex6_1:165738002-165738025:+_5-4	TMCO1	887	858
TFAP2E_CCDS393.2_ex2_1:36040581-36040604:-_5-3	TFAP2E	607	584
sgPTTG2_5	PTTG2_LS	106	285
GPR87_CCDS3157.1_ex0_3:151012628-151012651:+_5-2	GPR87	474	499
ELP5_CCDS11094.1_ex4_17:7160279-7160302:+_5-5	ELP5	249	606
sgMED21_2	MED21_LS	41	456
DDOST_CCDS212.1_ex6_1:20981932-20981955:+_5-1	DDOST	201	262
OTUD7B_CCDS41389.1_ex6_1:149936238-149936261:+_5-4	OTUD7B	422	537
FNBP4_CCDS41644.1_ex12_11:47772819-47772842:-_5-2	FNBP4	349	744
OSBPL11_CCDS3033.1_ex6_3:125282588-125282611:-_5-1	OSBPL11	270	451
KIAA0408_CCDS34531.1_ex1_6:127768568-127768591:-_5-2	KIAA0408	169	350
SLC35G2_CCDS3091.1_ex0_3:136573394-136573417:-_5-1	SLC35G2	668	702
NUDT9_CCDS3620.1_ex4_4:88370280-88370303:+_5-4	NUDT9	48	91
NIPA2_CCDS10010.1_ex4_15:23021209-23021232:+_5-5	NIPA2	351	513
NLGN1_CCDS3222.1_ex3_3:173996658-173996681:+_5-4	NLGN1	41	248
sgRPL31_8	RPL31_LS	20	385
UHRF1BP1L_CCDS31882.1_ex19_12:100502148-100502171:+_5-5	UHRF1BP1L	323	223
TMED8_CCDS32125.1_ex2_14:77810101-77810124:-_5-2	TMED8	159	347
sgUSP25_5	USP25_LS	162	317
PYGB_CCDS13171.1_ex0_20:25228958-25228981:-_5-1	PYGB	418	493
SLC39A2_CCDS58303.1_ex1_14:21467923-21467946:+_5-5	SLC39A2	321	558
sgTDRD1_5	TDRD1_LS	57	125
CTBP2_CCDS7643.1_ex5_10:126686644-126686667:-_5-1	CTBP2	136	639
C17orf104_CCDS45703.2_ex1_17:42734518-42734541:+_5-1	C17orf104	295	530
CTRL00326	NON-TARGETING	136	355
CASR_CCDS3010.1_ex2_3:121980483-121980506:+_5-2	CASR	199	461
GDI1_CCDS35452.1_ex4_X:153668432-153668455:-_5-2	GDI1	224	232
RASSF8_CCDS53765.1_ex1_12:26217505-26217528:+_5-2	RASSF8	159	135
ZNF100_CCDS42538.1_ex2_19:21927843-21927866:+_5-5	ZNF100	970	487
sgMYBL2_2	MYBL2_LS	89	518
CLCNKB_CCDS168.1_ex3_1:16374394-16374417:+_7-1	CLCNKB	341	555
TRIP12_CCDS33391.1_ex36_2:230701691-230701714:-_5-5	TRIP12	432	599
KLHDC7A_CCDS185.2_ex0_1:18808088-18808111:-_5-2	KLHDC7A	253	381
C19orf47_CCDS58662.1_ex5_19:40842015-40842038:-_5-2	C19orf47	702	694
EIF2S2_CCDS13231.1_ex5_20:32686386-32686409:+_5-5	EIF2S2	177	444
GPR78_CCDS3403.1_ex0_4:8582899-8582922:+_5-2	GPR78	627	679
METAP1D_CCDS2246.1_ex3_2:172930440-172930463:-_5-4	METAP1D	469	372
sgDMAP1_1	DMAP1_LS	107	588
C8orf37_CCDS6268.1_ex3_8:96272684-96272707:+_5-4	C8orf37	234	206
OSER1_CCDS13327.1_ex0_20:42826139-42826162:-_5-1	OSER1	212	373
CADM1_CCDS53711.1_ex7_11:115111021-115111044:-_5-4	CADM1	270	359
CD19_CCDS10644.1_ex1_16:28943729-28943752:-_5-1	CD19	187	651
FA2H_CCDS10911.1_ex4_16:74761220-74761243:+_5-1	FA2H	130	262
ABCG5_CCDS1814.1_ex8_2:44055199-44055222:+_5-3	ABCG5	414	476
GFI1_CCDS30773.1_ex3_1:92946507-92946530:-_5-1	GFI1	581	726
TTBK1_CCDS34455.1_ex9_6:43226980-43227003:+_5-2	TTBK1	295	409
MUC4_CCDS3310.1_ex19_3:195497071-195497094:+_10-4	MUC4	364	424
CPQ_CCDS6273.1_ex2_8:97892078-97892101:-_5-5	CPQ	288	328
BASP1_CCDS3888.1_ex0_5:17275496-17275519:-_5-3	BASP1	534	492
STX4_CCDS10700.1_ex2_16:31045542-31045565:-_5-1	STX4	371	689
sgPRDM2_8	PRDM2_LS	107	323
RIPK1_CCDS4482.1_ex3_6:3083416-3083439:+_5-4	RIPK1	754	461
DYDC1_CCDS7366.1_ex4_10:82111673-82111696:-_5-1	DYDC1	179	512
TUSC5_CCDS42225.1_ex0_17:1183413-1183436:-_5-2	TUSC5	385	522
SLC39A2_CCDS58303.1_ex1_14:21467907-21467930:+_5-4	SLC39A2	654	564
ZNF812_CCDS54215.1_ex1_19:9804355-9804378:+_5-3	ZNF812	268	298
BEX4_CCDS35355.1_ex0_X:102471216-102471239:-_5-3	BEX4	106	220
GON4L_CCDS1121.1_ex7_1:155753788-155753811:+_5-2	GON4L	261	345
JUP_CCDS11407.1_ex8_17:39921214-39921237:+_5-1	JUP	540	582
DNTTIP1_CCDS13369.1_ex1_20:44421326-44421349:+_5-2	DNTTIP1	177	405
MAGI3_CCDS44196.1_ex6_1:114157253-114157276:-_5-4	MAGI3	18	133
SFXN3_CCDS7508.2_ex3_10:102795828-102795851:-_5-2	SFXN3	338	587
TTC7A_CCDS33193.1_ex4_2:47205942-47205965:+_5-3	TTC7A	415	438
AQP9_CCDS10165.1_ex2_15:58465280-58465303:-_5-3	AQP9	207	309
CUTA_CCDS34432.1_ex4_6:33385329-33385352:+_5-5	CUTA	360	709
ADCK5_CCDS34965.1_ex2_8:145608314-145608337:+_5-1	ADCK5	594	552
WNT2B_CCDS846.1_ex3_1:113058810-113058833:-_5-4	WNT2B	324	703
C3orf36_CCDS3083.1_ex0_3:133647436-133647459:+_5-4	C3orf36	191	347
INPP4B_CCDS3757.1_ex20_4:143326355-143326378:+_5-3	INPP4B	380	541
sgPMS2_9	PMS2_LS	91	256
TMEM257_CCDS14681.1_ex0_X:144909349-144909372:-_3-2	TMEM257	0	8
ELL3_CCDS10102.1_ex8_15:44068279-44068302:-_5-4	ELL3	250	617
IL12RB2_CCDS58006.1_ex4_1:67795377-67795400:+_5-5	IL12RB2	309	507
LRP2BP_CCDS3840.1_ex5_4:186296783-186296806:-_5-3	LRP2BP	173	428
CCDC125_CCDS4000.1_ex10_5:68616167-68616190:+_5-5	CCDC125	626	526
OAS2_CCDS31906.1_ex1_12:113424882-113424905:-_6-4	OAS2	456	390
sgMRPS16_9	MRPS16_LS	176	455
RALY_CCDS13229.1_ex0_20:32660052-32660075:-_5-2	RALY	111	164
CEP44_CCDS34106.1_ex5_4:175231070-175231093:+_5-5	CEP44	70	164
TP53RK_CCDS13401.1_ex1_20:45317869-45317892:+_5-4	TP53RK	87	743
ZG16_CCDS54000.1_ex2_16:29791424-29791447:+_5-3	ZG16	421	568
CD69_CCDS8604.1_ex3_12:9908934-9908957:-_5-4	CD69	449	442
DEFA5_CCDS5963.1_ex1_8:6914063-6914086:+_5-3	DEFA5	188	354
CBLN1_CCDS10736.1_ex1_16:49314862-49314885:-_5-2	CBLN1	46	200
CTAG2_CCDS14759.1_ex0_X:153880867-153880890:-_6-4	CTAG2	580	467
sgRPS12_4	RPS12_LS	40	547
UNKL_CCDS32359.1_ex3_16:1453167-1453190:-_13-9	UNKL	1365	968
CUTA_CCDS34432.1_ex3_6:33385062-33385085:+_5-2	CUTA	463	560
ERF_CCDS12600.1_ex0_19:42753841-42753864:+_5-3	ERF	497	708
ALPK3_CCDS10333.1_ex4_15:85383160-85383183:-_5-5	ALPK3	247	424
ZNF43_CCDS12413.2_ex0_19:21992257-21992280:+_5-2	ZNF43	174	233
SNRNP35_CCDS45005.1_ex1_12:123950368-123950391:+_5-3	SNRNP35	41	375
sgTCF20_5	TCF20_LS	274	526
SMCO2_CCDS44852.1_ex2_12:27627714-27627737:+_5-3	SMCO2	713	657
PATZ1_CCDS13894.1_ex4_22:31741068-31741091:+_5-2	PATZ1	305	662
sgPTK6_7	PTK6_LS	342	544
ATG16L2_CCDS31634.1_ex4_11:72533313-72533336:+_5-3	ATG16L2	436	628
TRIOBP_CCDS33644.1_ex3_22:38151141-38151164:-_10-7	TRIOBP	463	764
MAGT1_CCDS14436.2_ex7_X:77126352-77126375:+_5-1	MAGT1	368	472
PDE2A_CCDS44670.1_ex22_11:72301270-72301293:-_5-3	PDE2A	231	485
ERI2_CCDS10590.1_ex8_16:20814788-20814811:-_5-5	ERI2	246	431
GJB5_CCDS382.1_ex0_1:35223238-35223261:+_5-3	GJB5	254	363
NKX2-4_CCDS42855.1_ex0_20:21377102-21377125:-_5-1	NKX2-4	341	548
DCAF11_CCDS41929.1_ex5_14:24587607-24587630:+_5-4	DCAF11	577	621
CYP1A1_CCDS10268.1_ex5_15:75014874-75014897:-_5-3	CYP1A1	127	328
PRKAR1B_CCDS34579.1_ex8_7:720218-720241:-_5-4	PRKAR1B	763	589
C16orf80_CCDS10793.1_ex4_16:58150786-58150809:+_5-4	C16orf80	325	498
CCNB3_CCDS14331.1_ex7_X:50089662-50089685:-_9-9	CCNB3	403	352
SCO2_CCDS14095.1_ex0_22:50962656-50962679:+_5-4	SCO2	669	897
ANKRD34B_CCDS34194.1_ex0_5:79855682-79855705:+_5-4	ANKRD34B	20	103
CMIP_CCDS54044.1_ex3_16:81685936-81685959:-_5-1	CMIP	334	366
C7orf66_CCDS34735.1_ex0_7:108524188-108524211:-_5-1	C7orf66	545	511
EFCAB7_CCDS30737.1_ex4_1:63999831-63999854:-_5-4	EFCAB7	554	635
IGSF5_CCDS33562.1_ex2_21:41137765-41137788:-_5-2	IGSF5	465	498
TAPBPL_CCDS8546.1_ex3_12:6566749-6566772:+_5-4	TAPBPL	851	794
CALCB_CCDS7820.1_ex1_11:15096681-15096704:+_5-4	CALCB	206	506
TES_CCDS5763.1_ex2_7:115889276-115889299:+_5-3	TES	269	201
IRF3_CCDS12775.1_ex5_19:50166653-50166676:-_9-8	IRF3	430	538
LCP1_CCDS9403.1_ex12_13:46732700-46732723:-_5-3	LCP1	424	622
FCRL1_CCDS1170.1_ex7_1:157772320-157772343:+_5-2	FCRL1	474	496
CDHR2_CCDS34297.1_ex10_5:176003160-176003183:-_5-2	CDHR2	558	478
PCM1_CCDS47812.1_ex15_8:17822154-17822177:+_5-5	PCM1	307	421
TTC22_CCDS44152.1_ex6_1:55266282-55266305:-_5-3	TTC22	782	734
C3orf18_CCDS2829.1_ex3_3:50602969-50602992:-_5-4	C3orf18	521	620
DGKB_CCDS47547.1_ex15_7:14722398-14722421:+_5-1	DGKB	309	393
NAA38_CCDS5775.1_ex2_7:117828381-117828404:-_4-2	NAA38	18	308
EPHA2_CCDS169.1_ex14_1:16475310-16475333:-_5-5	EPHA2	289	623
KDM4D_CCDS8302.1_ex0_11:94731228-94731251:-_5-3	KDM4D	710	659
sgPRKG2_2	PRKG2_LS	283	349
NSUN3_CCDS2927.1_ex2_3:93802989-93803012:-_5-2	NSUN3	115	183
CTRL00759	NON-TARGETING	633	261
TIGIT_CCDS2980.1_ex1_3:114014478-114014501:-_5-1	TIGIT	642	850
MYL7_CCDS5478.1_ex4_7:44180296-44180319:+_5-3	MYL7	202	454
PDIA2_CCDS42089.1_ex4_16:335133-335156:-_5-4	PDIA2	297	518
ECT2_CCDS3220.1_ex3_3:172476775-172476798:-_5-1	ECT2	69	233
SLC8A2_CCDS33065.1_ex8_19:47969374-47969397:-_5-5	SLC8A2	284	663
PIGF_CCDS1827.1_ex4_2:46842074-46842097:-_5-5	PIGF	53	72
ENPP3_CCDS5148.1_ex3_6:131973669-131973692:+_5-1	ENPP3	126	314
DDX59_CCDS30964.1_ex6_1:200635216-200635239:+_5-4	DDX59	51	188
PHOSPHO2_CCDS33319.1_ex0_2:170557583-170557606:+_5-1	PHOSPHO2	108	119
sgRCC2_10	RCC2_LS	239	409
HHIPL1_CCDS45162.1_ex1_14:100118968-100118991:+_5-5	HHIPL1	774	822
LAG3_CCDS8561.1_ex2_12:6883161-6883184:-_5-2	LAG3	661	558
HAUS4_CCDS53886.1_ex2_14:23416889-23416912:-_5-1	HAUS4	89	263
ZNF680_CCDS34644.1_ex0_7:63982799-63982822:-_7-2	ZNF680	245	224
PRDM1_CCDS34505.1_ex2_6:106552918-106552941:+_5-2	PRDM1	266	512
sgTXNL4A_4	TXNL4A_LS	38	621
CALB1_CCDS6251.1_ex7_8:91081446-91081469:+_5-4	CALB1	466	416
DSCAML1_CCDS8384.1_ex25_11:117387180-117387203:-_5-2	DSCAML1	593	417
SRSF9_CCDS9199.1_ex2_12:120903493-120903516:-_5-1	SRSF9	328	801
SAMD10_CCDS13549.1_ex2_20:62608431-62608454:+_5-2	SAMD10	401	843
H2AFV_CCDS47581.1_ex1_7:44880515-44880538:+_10-7	H2AFV	405	345
MAN1A2_CCDS895.1_ex1_1:117944988-117945011:+_5-4	MAN1A2	431	412
FAM109A_CCDS53833.1_ex0_12:111800988-111801011:+_5-4	FAM109A	436	453
GLYATL1_CCDS31556.1_ex5_11:58722643-58722666:-_5-4	GLYATL1	67	275
S100A3_CCDS1043.1_ex1_1:153520855-153520878:-_5-5	S100A3	354	801
MEIS1_CCDS46309.1_ex1_2:66665085-66665108:-_5-2	MEIS1	196	172
EEA1_CCDS31874.1_ex12_12:93205176-93205199:-_5-1	EEA1	85	210
HID1_CCDS32726.1_ex11_17:72955974-72955997:-_5-1	HID1	374	424
GPR158_CCDS31166.1_ex3_10:25701353-25701376:+_5-4	GPR158	459	665
DNAJA1_CCDS6533.1_ex3_9:33030596-33030619:+_5-4	DNAJA1	271	329
FAM107B_CCDS7102.1_ex4_10:14816526-14816549:-_9-8	FAM107B	313	545
CSN1S1_CCDS47067.1_ex11_4:70807770-70807793:-_5-5	CSN1S1	254	341
DGCR6L_CCDS13778.1_ex1_22:20302975-20302998:+_5-1	DGCR6L	281	457
H3F3C_CCDS31769.1_ex0_12:31944968-31944991:-_4-3	H3F3C	681	656
sgZMAT2_3	ZMAT2_LS	30	217
AGAP1_CCDS2514.1_ex4_2:236653400-236653423:-_5-3	AGAP1	176	281
sgCENPF_6	CENPF_LS	182	438
CYB5B_CCDS10880.2_ex0_16:69458657-69458680:+_5-1	CYB5B	287	694
NMRK1_CCDS47981.1_ex3_9:77684868-77684891:-_5-3	NMRK1	313	318
REV1_CCDS2045.1_ex17_2:100055061-100055084:-_5-3	REV1	482	481
TUSC1_CCDS34999.1_ex0_9:25678135-25678158:-_5-5	TUSC1	713	861
MYO5C_CCDS42036.1_ex36_15:52567806-52567829:+_5-4	MYO5C	897	948
SKA1_CCDS11946.1_ex4_18:47917532-47917555:+_5-5	SKA1	10	50
ARL5B_CCDS7131.1_ex2_10:18957539-18957562:+_5-3	ARL5B	271	446
sgCLK4_1	CLK4_LS	155	216
EHMT1_CCDS56595.1_ex2_9:140611399-140611422:+_5-3	EHMT1	374	444
SI_CCDS3196.1_ex35_3:164773066-164773089:+_5-2	SI	141	269
TRIT1_CCDS30681.1_ex6_1:40315861-40315884:-_5-1	TRIT1	344	365
AIM2_CCDS1181.1_ex4_1:159043118-159043141:+_5-5	AIM2	160	215
DEC1_CCDS6812.1_ex2_9:118163516-118163539:+_3-3	DEC1	147	633
HSCB_CCDS13845.1_ex0_22:29138307-29138330:-_5-3	HSCB	489	404
BLID_CCDS31693.1_ex0_11:121986446-121986469:-_5-2	BLID	161	241
RLBP1_CCDS32324.1_ex4_15:89760373-89760396:-_5-5	RLBP1	730	616
LRRC25_CCDS12377.1_ex1_19:18507665-18507688:+_5-5	LRRC25	518	646
MPZ_CCDS1229.2_ex4_1:161277098-161277121:+_5-4	MPZ	242	373
SCARF2_CCDS13779.1_ex4_22:20784096-20784119:-_5-2	SCARF2	783	751
CAV1_CCDS55156.1_ex0_7:116166721-116166744:+_5-1	CAV1	754	577
ABCG5_CCDS1814.1_ex7_2:44053606-44053629:+_5-2	ABCG5	281	411
ATP2A3_CCDS11041.1_ex17_17:3854600-3854623:-_5-4	ATP2A3	472	629
PROM2_CCDS2012.1_ex0_2:95940483-95940506:+_5-1	PROM2	609	704
FAM102A_CCDS35150.1_ex3_9:130707778-130707801:+_5-1	FAM102A	447	717
sgPAX5_1	PAX5_LS	187	471
MTRF1_CCDS9378.1_ex5_13:41826817-41826840:-_5-1	MTRF1	67	128
sgBCLAF1_1	BCLAF1_LS	51	164
C9orf89_CCDS6702.2_ex1_9:95870046-95870069:-_5-1	C9orf89	188	475
MON1A_CCDS2808.2_ex4_3:49950758-49950781:-_5-3	MON1A	342	487
HIST1H3G_CCDS4602.1_ex0_6:26271453-26271476:+_5-3	HIST1H3G	353	665
PCDHA7_CCDS54918.1_ex0_5:140214359-140214382:+_5-2	PCDHA7	285	516
sgRIPK1_9	RIPK1_LS	377	532
HTR1A_CCDS34168.1_ex0_5:63256975-63256998:+_5-1	HTR1A	524	860
WRB_CCDS13664.1_ex2_21:40763682-40763705:+_5-3	WRB	227	271
sgH2AFY_2	H2AFY_LS	418	621
STRA6_CCDS10261.1_ex17_15:74494484-74494507:+_5-4	STRA6	544	650
CCDC180_CCDS35077.2_ex14_9:100088846-100088869:-_5-4	CCDC180	302	388
NOX5_CCDS32276.2_ex5_15:69327776-69327799:+_5-5	NOX5	931	727
RIOK3_CCDS11877.1_ex4_18:21044468-21044491:+_5-2	RIOK3	202	250
SYBU_CCDS43763.1_ex0_8:110588187-110588210:-_5-2	SYBU	276	243
THBS3_CCDS1099.1_ex11_1:155170985-155171008:-_5-1	THBS3	399	626
BAIAP2_CCDS11775.1_ex2_17:79031679-79031702:+_5-1	BAIAP2	641	474
RCL1_CCDS6456.1_ex5_9:4841331-4841354:+_5-2	RCL1	130	274
KIF4A_CCDS14401.1_ex5_X:69522189-69522212:-_5-2	KIF4A	159	460
sgDCLK2_8	DCLK2_LS	520	381
POGLUT1_CCDS2988.1_ex2_3:119190214-119190237:+_5-2	POGLUT1	280	371
NFE2_CCDS8876.1_ex0_12:54686971-54686994:+_5-4	NFE2	381	366
WFDC10B_CCDS13365.1_ex1_20:44333184-44333207:-_7-6	WFDC10B	199	406
MAP1LC3B2_CCDS41841.1_ex0_12:117013840-117013863:-_2-1	MAP1LC3B2	20	59
sgMLH1_1	MLH1_LS	511	620
IFNL2_CCDS42567.1_ex3_19:39760123-39760146:+_5-5	IFNL2	208	535
PPP1R12B_CCDS1426.1_ex19_1:202532004-202532027:-_12-12	PPP1R12B	600	500
KRTAP6-1_CCDS13602.1_ex0_21:31986132-31986155:-_4-4	KRTAP6-1	797	545
SERTAD2_CCDS33210.1_ex0_2:64863589-64863612:+_5-1	SERTAD2	545	779
HDHD1_CCDS48075.1_ex1_X:6995410-6995433:+_5-2	HDHD1	575	644
NR5A2_CCDS1400.1_ex3_1:200017464-200017487:-_5-3	NR5A2	205	202
AMPH_CCDS47574.1_ex9_7:38500959-38500982:-_5-1	AMPH	210	369
RAB1B_CCDS31613.1_ex2_11:66039674-66039697:+_5-2	RAB1B	92	358
TMEM106B_CCDS5358.1_ex2_7:12263921-12263944:-_5-4	TMEM106B	451	569
SCGN_CCDS4561.1_ex1_6:25653649-25653672:+_5-1	SCGN	257	429
TM4SF1_CCDS3143.1_ex2_3:149093285-149093308:+_5-2	TM4SF1	603	627
PUS7L_CCDS8743.1_ex7_12:44148225-44148248:-_6-6	PUS7L	350	489
CNN1_CCDS12263.1_ex4_19:11658602-11658625:+_5-4	CNN1	71	140
WDR89_CCDS9759.1_ex0_14:64065941-64065964:-_5-2	WDR89	487	559
GCC2_CCDS33268.1_ex5_2:109088115-109088138:+_5-4	GCC2	80	211
CCDC170_CCDS43515.1_ex2_6:151859187-151859210:-_5-2	CCDC170	523	466
NASP_CCDS524.1_ex1_1:46056920-46056943:+_5-1	NASP	309	320
MYB_CCDS47481.1_ex6_6:135514990-135515013:-_5-5	MYB	324	432
CDC42BPG_CCDS31601.1_ex34_11:64609188-64609211:+_5-5	CDC42BPG	443	504
NRSN1_CCDS4549.1_ex1_6:24145919-24145942:+_5-4	NRSN1	289	535
PTPN18_CCDS2161.1_ex7_2:131127707-131127730:+_5-3	PTPN18	750	671
CHMP7_CCDS6040.1_ex0_8:23104314-23104337:-_5-1	CHMP7	170	383
TPRKB_CCDS1927.1_ex2_2:73959351-73959374:-_5-2	TPRKB	187	424
HIST1H2BG_CCDS4594.1_ex0_6:26216765-26216788:-_5-5	HIST1H2BG	97	352
MED21_CCDS8711.1_ex1_12:27179376-27179399:+_5-1	MED21	173	301
KAAG1_CCDS4551.1_ex0_6:24358001-24358024:+_5-3	KAAG1	592	560
STARD4_CCDS4104.1_ex2_5:110837736-110837759:+_5-3	STARD4	0	4
PRKCSH_CCDS32911.1_ex2_19:11548760-11548783:-_5-3	PRKCSH	500	707
sgGRK4_6	GRK4_LS	272	297
CRYBA4_CCDS13841.1_ex1_22:27019256-27019279:-_5-1	CRYBA4	650	736
sgRPL23_2	RPL23_LS	32	491
sgSNRPN_2	SNRPN_LS	165	421
CPLX3_CCDS32294.1_ex0_15:75119133-75119156:+_5-1	CPLX3	440	608
MRPS26_CCDS13043.1_ex1_20:3027023-3027046:+_5-3	MRPS26	522	776
PLAU_CCDS44442.1_ex2_10:75672704-75672727:+_5-1	PLAU	192	259
NKTR_CCDS2702.1_ex10_3:42676811-42676834:+_5-3	NKTR	218	318
RPL23_CCDS11330.1_ex2_17:37008915-37008938:-_5-4	RPL23	4	573
SH2D3A_CCDS12173.1_ex7_19:6760793-6760816:-_5-4	SH2D3A	1533	835
sgKDM2A_10	KDM2A_LS	286	541
sgRPSA_1	RPSA_LS	24	385
TFB2M_CCDS1627.1_ex7_1:246729250-246729273:-_5-4	TFB2M	410	629
CLEC7A_CCDS41753.1_ex4_12:10280369-10280392:+_11-8	CLEC7A	810	424
sgBCKDK_3	BCKDK_LS	183	576
WIPF1_CCDS2260.1_ex3_2:175436926-175436949:-_5-1	WIPF1	480	798
ANAPC11_CCDS32769.1_ex1_17:79857355-79857378:-_9-5	ANAPC11	361	228
CPSF2_CCDS9902.1_ex1_14:92600417-92600440:-_5-1	CPSF2	33	368
TBC1D15_CCDS31858.1_ex12_12:72307684-72307707:+_5-5	TBC1D15	552	428
SFN_CCDS288.1_ex0_1:27189849-27189872:+_5-2	SFN	546	1081
FAM19A3_CCDS30806.1_ex1_1:113265772-113265795:-_5-5	FAM19A3	383	640
HMG20A_CCDS10295.1_ex2_15:77759430-77759453:+_5-2	HMG20A	281	288
RRN3_CCDS10559.1_ex6_16:15166805-15166828:-_5-1	RRN3	18	80
TBK1_CCDS8968.1_ex6_12:64875714-64875737:+_5-3	TBK1	91	156
