"sgRNA","gene","plasmid","HT29_c905","HT29_c906","HT29_c907","HT29_c908","SW626_c905"
"PFKFB3_CCDS44353.1_ex2_10:6257187-6257210:+_5-1","PFKFB3",433,424.888888888889,379.833333333333,322,346,314.666666666667
"PFKFB3_CCDS44353.1_ex2_10:6257238-6257261:+_5-2","PFKFB3",429,438.333333333333,635,340.333333333333,490.333333333333,392.333333333333
"PFKFB3_CCDS44353.1_ex3_10:6258119-6258142:+_5-3","PFKFB3",334,445.777777777778,427.166666666667,355,430.5,397.666666666667
"PFKFB3_CCDS44353.1_ex6_10:6261634-6261657:+_5-4","PFKFB3",445,376.111111111111,395.666666666667,292.333333333333,435.833333333333,261.333333333333
"PFKFB3_CCDS44353.1_ex7_10:6262637-6262660:+_5-5","PFKFB3",797,770.666666666667,874.5,630,646,557.333333333333
"PFKFB4_CCDS2771.1_ex10_3:48581038-48581061:+_5-5","PFKFB4",714,610.333333333333,705,647,614.333333333333,411.333333333333
"PFKFB4_CCDS2771.1_ex6_3:48573837-48573860:-_5-1","PFKFB4",543,410.888888888889,498.833333333333,374.333333333333,663.666666666667,374.666666666667
"PFKFB4_CCDS2771.1_ex7_3:48575940-48575963:-_5-2","PFKFB4",376,308.444444444444,325.666666666667,247,350.5,264.333333333333
"PFKFB4_CCDS2771.1_ex7_3:48576012-48576035:+_5-3","PFKFB4",541,505.444444444444,591.333333333333,478.666666666667,514.666666666667,352
"PFKFB4_CCDS2771.1_ex9_3:48577162-48577185:+_5-4","PFKFB4",703,703.666666666667,676.166666666667,707,678.666666666667,727.666666666667
"PFKL_CCDS33582.1_ex4_21:45732887-45732910:-_5-1","PFKL",735,804.777777777778,1001.83333333333,617.333333333333,807.833333333333,837.666666666667
"PFKL_CCDS33582.1_ex4_21:45732923-45732946:-_5-2","PFKL",531,612,823,542.666666666667,581.666666666667,628
"PFKL_CCDS33582.1_ex4_21:45732951-45732974:+_5-3","PFKL",588,706,834.666666666667,644,857,663.666666666667
"PFKL_CCDS33582.1_ex7_21:45736195-45736218:-_5-4","PFKL",394,441.666666666667,534.166666666667,262.666666666667,745.666666666667,386.333333333333
"PFKL_CCDS33582.1_ex8_21:45736390-45736413:-_5-5","PFKL",664,732.111111111111,723.666666666667,627.666666666667,629.666666666667,616.666666666667
"PFKM_CCDS53786.1_ex10_12:48529084-48529107:+_5-5","PFKM",475,417.333333333333,479.666666666667,394.666666666667,301.333333333333,308.333333333333
"PFKM_CCDS53786.1_ex4_12:48525144-48525167:-_5-1","PFKM",456,495.333333333333,700.166666666667,434,642.5,308.333333333333
"PFKM_CCDS53786.1_ex5_12:48526680-48526703:+_5-2","PFKM",264,277.333333333333,391,235.333333333333,246.166666666667,275.666666666667
"PFKM_CCDS53786.1_ex6_12:48527212-48527235:-_5-3","PFKM",423,341.222222222222,429,243.333333333333,299,304.333333333333
"PFKM_CCDS53786.1_ex8_12:48528590-48528613:-_5-4","PFKM",532,553.555555555556,514.666666666667,416.666666666667,495,337
"PFKP_CCDS55698.1_ex10_10:3151607-3151630:+_5-5","PFKP",438,329.555555555556,297,282.333333333333,465.666666666667,235.333333333333
"PFKP_CCDS55698.1_ex2_10:3141495-3141518:+_5-1","PFKP",426,634.222222222222,471.666666666667,493.666666666667,496.833333333333,451.666666666667
"PFKP_CCDS55698.1_ex5_10:3145962-3145985:+_5-2","PFKP",377,379.888888888889,475.166666666667,305,417,336
"PFKP_CCDS55698.1_ex5_10:3145998-3146021:+_5-3","PFKP",422,465.777777777778,511.666666666667,272.666666666667,654.166666666667,276.666666666667
"PFKP_CCDS55698.1_ex9_10:3150956-3150979:+_5-4","PFKP",537,669,738,557.333333333333,655.833333333333,452.666666666667
"PFN1_CCDS11061.1_ex1_17:4849961-4849984:-_5-1","PFN1",708,448.777777777778,563.666666666667,373.666666666667,544.166666666667,475.333333333333
"PFN1_CCDS11061.1_ex1_17:4850021-4850044:-_5-2","PFN1",448,347.555555555556,443.333333333333,214.666666666667,284.333333333333,260.333333333333
"PFN1_CCDS11061.1_ex1_17:4850060-4850083:+_5-3","PFN1",177,98.4444444444444,99.1666666666667,68.3333333333333,84.8333333333333,72.6666666666667
"PFN1_CCDS11061.1_ex2_17:4851556-4851579:-_5-4","PFN1",231,171.777777777778,208,166,250.833333333333,125.666666666667
"PFN1_CCDS11061.1_ex2_17:4851593-4851616:-_5-5","PFN1",455,189.444444444444,261,197.333333333333,322,235.333333333333
"PFN2_CCDS3148.1_ex1_3:149686185-149686208:-_5-1","PFN2",353,398.888888888889,515.333333333333,430.666666666667,359.5,440.666666666667
"PFN2_CCDS3148.1_ex1_3:149686202-149686225:-_5-2","PFN2",440,503.111111111111,602.5,431.333333333333,723.833333333333,536.333333333333
"PFN2_CCDS3148.1_ex1_3:149686224-149686247:-_5-3","PFN2",223,152.666666666667,205.666666666667,199.666666666667,95.3333333333333,154.666666666667
"PFN2_CCDS3148.1_ex1_3:149686281-149686304:-_5-4","PFN2",79,122.111111111111,95.1666666666667,74,55,32.3333333333333
"PFN2_CCDS3148.1_ex2_3:149688547-149688570:-_5-5","PFN2",325,360.333333333333,311.333333333333,251,339.166666666667,174.666666666667
"PFN3_CCDS34301.1_ex0_5:176827302-176827325:-_5-1","PFN3",560,372,444.5,287.666666666667,316.666666666667,340.666666666667
"PFN3_CCDS34301.1_ex0_5:176827316-176827339:+_5-2","PFN3",532,505.666666666667,472.5,541.666666666667,853.833333333333,438.333333333333
"PFN3_CCDS34301.1_ex0_5:176827395-176827418:+_5-3","PFN3",521,620.666666666667,681,614.666666666667,822.833333333333,628
"PFN3_CCDS34301.1_ex0_5:176827409-176827432:-_5-4","PFN3",521,504.777777777778,574.5,520.333333333333,698.666666666667,517.666666666667
"PFN3_CCDS34301.1_ex0_5:176827435-176827458:-_5-5","PFN3",534,561.333333333333,717,463.333333333333,444.166666666667,457
"PFN4_CCDS1709.1_ex2_2:24344062-24344085:-_5-1","PFN4",244,298.888888888889,300.5,233.333333333333,151,201.333333333333
"PFN4_CCDS1709.1_ex2_2:24344084-24344107:-_5-2","PFN4",116,145.555555555556,150.333333333333,149,94.3333333333333,225.666666666667
"PFN4_CCDS1709.1_ex2_2:24344099-24344122:+_5-3","PFN4",488,595,733.5,545.333333333333,508.166666666667,420
"PFN4_CCDS1709.1_ex2_2:24344140-24344163:+_5-4","PFN4",642,591.666666666667,676.166666666667,529.333333333333,694.666666666667,520.666666666667
"PFN4_CCDS1709.1_ex3_2:24345305-24345328:+_5-5","PFN4",482,526.111111111111,576.5,451.333333333333,639.166666666667,504.333333333333
"PGAM1_CCDS7458.1_ex0_10:99186181-99186204:+_5-1","PGAM1",824,549,554.333333333333,405.666666666667,766.833333333333,443.666666666667
"PGAM1_CCDS7458.1_ex1_10:99190177-99190200:+_5-2","PGAM1",600,98.6666666666667,106,65.6666666666667,104.833333333333,156.666666666667
"PGAM1_CCDS7458.1_ex1_10:99190393-99190416:+_5-5","PGAM1",284,253.222222222222,302,165.666666666667,326,175.666666666667
"PGAM2_CCDS34624.1_ex1_7:44104592-44104615:+_5-1","PGAM2",661,642.777777777778,820.5,578.666666666667,992.166666666667,529
"PGAM2_CCDS34624.1_ex2_7:44104713-44104736:-_5-2","PGAM2",177,216.333333333333,268.5,168,169.833333333333,120
"PGAM2_CCDS34624.1_ex2_7:44104735-44104758:+_5-3","PGAM2",429,356.555555555556,433.666666666667,343,355,400.666666666667
"PGAM2_CCDS34624.1_ex2_7:44104804-44104827:-_5-4","PGAM2",419,416.888888888889,493.333333333333,337,583,354
"PGAM2_CCDS34624.1_ex2_7:44104838-44104861:-_5-5","PGAM2",535,593.444444444444,720.166666666667,489.666666666667,410,600.666666666667
"PGAM4_CCDS35338.1_ex0_X:77224931-77224954:-_5-3","PGAM4",505,100.222222222222,124.166666666667,72.3333333333333,95.3333333333333,187.333333333333
"PGAM4_CCDS35338.1_ex0_X:77224989-77225012:-_5-4","PGAM4",418,237.222222222222,280.333333333333,265,388.333333333333,333.666666666667
"PGAM5_CCDS53845.1_ex1_12:133291451-133291474:+_5-1","PGAM5",427,416.666666666667,521.666666666667,327.333333333333,433,461
"PGAM5_CCDS53845.1_ex1_12:133291538-133291561:-_5-2","PGAM5",630,800.111111111111,1107.33333333333,719.666666666667,870.666666666667,907
"PGAM5_CCDS53845.1_ex1_12:133291613-133291636:-_5-3","PGAM5",762,974.111111111111,1078.33333333333,814.666666666667,861,807.666666666667
"PGAM5_CCDS53845.1_ex2_12:133294091-133294114:-_5-4","PGAM5",557,425,533.166666666667,324.666666666667,433,427.333333333333
"PGAM5_CCDS53845.1_ex2_12:133294117-133294140:+_5-5","PGAM5",368,355.666666666667,401.333333333333,334,335,255.666666666667
"PGAP1_CCDS2318.1_ex14_2:197744797-197744820:+_5-1","PGAP1",394,482.222222222222,566.333333333333,416.333333333333,516.333333333333,432
"PGAP1_CCDS2318.1_ex22_2:197767361-197767384:+_5-2","PGAP1",278,261.222222222222,310.666666666667,203,260.166666666667,166.333333333333
"PGAP1_CCDS2318.1_ex23_2:197777613-197777636:+_5-3","PGAP1",506,434.222222222222,543.333333333333,406,549.333333333333,446
"PGAP1_CCDS2318.1_ex23_2:197777724-197777747:-_5-4","PGAP1",295,316.666666666667,423.5,257,191.666666666667,342.666666666667
"PGAP1_CCDS2318.1_ex25_2:197784755-197784778:+_5-5","PGAP1",301,450.888888888889,577.833333333333,408.333333333333,278,491.666666666667
"PGAP2_CCDS44523.1_ex2_11:3832610-3832633:-_5-1","PGAP2",278,300.888888888889,380.666666666667,227.333333333333,283.166666666667,244
"PGAP2_CCDS44523.1_ex3_11:3845161-3845184:-_5-2","PGAP2",553,590.888888888889,612.166666666667,517.666666666667,825.666666666667,519.333333333333
"PGAP2_CCDS44523.1_ex3_11:3845257-3845280:-_5-3","PGAP2",344,390.111111111111,393.666666666667,345.333333333333,486.333333333333,268.333333333333
"PGAP2_CCDS44523.1_ex3_11:3845318-3845341:-_5-4","PGAP2",436,441.444444444444,529.666666666667,362,479.5,432.666666666667
"PGAP2_CCDS44523.1_ex4_11:3845495-3845518:-_5-5","PGAP2",517,548.888888888889,706.5,451,452.5,405
"PGAP3_CCDS32641.1_ex5_17:37840946-37840969:+_5-1","PGAP3",498,437.666666666667,525,351.666666666667,522.833333333333,372
"PGAP3_CCDS32641.1_ex6_17:37842169-37842192:+_5-2","PGAP3",516,567,654.5,478,769.333333333333,447.333333333333
"PGAP3_CCDS32641.1_ex6_17:37842220-37842243:-_5-3","PGAP3",543,475.555555555556,523,393.666666666667,502.666666666667,418
"PGAP3_CCDS32641.1_ex6_17:37842243-37842266:+_5-4","PGAP3",455,434.555555555556,554.666666666667,330.333333333333,433.666666666667,316.333333333333
"PGAP3_CCDS32641.1_ex7_17:37844085-37844108:-_5-5","PGAP3",534,556.777777777778,712.833333333333,509,551,447
"PGBD1_CCDS4648.1_ex1_6:28253417-28253440:-_5-1","PGBD1",421,477.888888888889,553.5,382.333333333333,321.333333333333,339.333333333333
"PGBD1_CCDS4648.1_ex2_6:28254866-28254889:-_5-2","PGBD1",562,760.777777777778,899,588,720.166666666667,793
"PGBD1_CCDS4648.1_ex2_6:28254923-28254946:+_5-3","PGBD1",355,464.222222222222,536.666666666667,354.666666666667,353.833333333333,422.333333333333
"PGBD1_CCDS4648.1_ex3_6:28264647-28264670:+_5-4","PGBD1",659,844.888888888889,1011,676,558.5,579.666666666667
"PGBD1_CCDS4648.1_ex5_6:28268633-28268656:+_5-5","PGBD1",241,321.666666666667,318.333333333333,247.333333333333,167.833333333333,217
"PGBD2_CCDS31128.1_ex1_1:249211647-249211670:-_5-1","PGBD2",517,506.777777777778,554.666666666667,350,534.5,378.666666666667
"PGBD2_CCDS31128.1_ex1_1:249211726-249211749:+_5-2","PGBD2",237,293.888888888889,313.333333333333,255.333333333333,194.333333333333,272.666666666667
"PGBD2_CCDS31128.1_ex1_1:249211751-249211774:+_5-3","PGBD2",283,262.777777777778,388.166666666667,308,310.5,268.333333333333
"PGBD2_CCDS31128.1_ex1_1:249211785-249211808:+_5-4","PGBD2",455,526.555555555556,492,477,433.5,418.666666666667
"PGBD2_CCDS31128.1_ex1_1:249212015-249212038:-_5-5","PGBD2",425,505.888888888889,503,470.666666666667,557.5,346
"PGBD3_CCDS7230.1_ex0_10:50724270-50724293:+_5-1","PGBD3",157,167.555555555556,230.833333333333,136.333333333333,92.5,108.666666666667
"PGBD3_CCDS7230.1_ex0_10:50724315-50724338:+_5-2","PGBD3",226,286.666666666667,285.166666666667,186,227.833333333333,140.666666666667
"PGBD3_CCDS7230.1_ex0_10:50724783-50724806:-_5-3","PGBD3",316,299.666666666667,389.833333333333,207.666666666667,214,283.333333333333
"PGBD3_CCDS7230.1_ex0_10:50724867-50724890:+_5-4","PGBD3",376,375.555555555556,440,297.666666666667,408.666666666667,323.333333333333
"PGBD3_CCDS7230.1_ex0_10:50724957-50724980:-_5-5","PGBD3",177,146.888888888889,237.5,159,137.833333333333,129.333333333333
"PGBD4_CCDS10033.1_ex0_15:34394934-34394957:+_5-1","PGBD4",302,358.777777777778,443,374.333333333333,259.833333333333,308.333333333333
"PGBD4_CCDS10033.1_ex0_15:34394964-34394987:+_5-2","PGBD4",342,430.111111111111,437.833333333333,388.333333333333,406.333333333333,473
"PGBD4_CCDS10033.1_ex0_15:34395142-34395165:+_5-3","PGBD4",301,337.444444444444,435.833333333333,298.333333333333,165.666666666667,406
"PGBD4_CCDS10033.1_ex0_15:34395364-34395387:+_5-4","PGBD4",274,318.444444444444,416.333333333333,290,227.5,284.666666666667
"PGBD4_CCDS10033.1_ex0_15:34395526-34395549:-_5-5","PGBD4",403,369.777777777778,352.666666666667,397.666666666667,329.5,412.333333333333
"PGC_CCDS4859.1_ex4_6:41710133-41710156:-_5-1","PGC",549,747.333333333333,834.833333333333,606.666666666667,705.666666666667,661
"PGC_CCDS4859.1_ex4_6:41710146-41710169:+_5-2","PGC",404,296.888888888889,326.833333333333,282.333333333333,244.166666666667,269
"PGC_CCDS4859.1_ex6_6:41712176-41712199:+_5-3","PGC",223,248.333333333333,370.5,183.666666666667,121.333333333333,135.333333333333
"PGC_CCDS4859.1_ex6_6:41712225-41712248:+_5-4","PGC",292,294.666666666667,319.333333333333,168.666666666667,252.333333333333,279
"PGC_CCDS4859.1_ex7_6:41712435-41712458:+_5-5","PGC",330,213.888888888889,240.666666666667,155,154.833333333333,266
"PGD_CCDS113.1_ex3_1:10463124-10463147:+_5-1","PGD",367,116.222222222222,168.333333333333,38.6666666666667,122.5,110.333333333333
"PGD_CCDS113.1_ex4_1:10464223-10464246:+_5-2","PGD",402,158.888888888889,204.166666666667,104.666666666667,281.833333333333,141.333333333333
"PGD_CCDS113.1_ex4_1:10464291-10464314:-_5-3","PGD",493,149.888888888889,189.666666666667,62.3333333333333,282.833333333333,144
"PGD_CCDS113.1_ex6_1:10471510-10471533:+_5-4","PGD",359,97.3333333333333,190.5,41.6666666666667,162.666666666667,88
"PGD_CCDS113.1_ex6_1:10471560-10471583:+_5-5","PGD",514,265.333333333333,380.666666666667,212.666666666667,409,186.333333333333
"PGF_CCDS55932.1_ex3_14:75416044-75416067:+_5-1","PGF",601,680,811.666666666667,550.666666666667,583.5,511
"PGF_CCDS55932.1_ex3_14:75416169-75416192:-_5-2","PGF",787,916.888888888889,982.5,786,635.166666666667,843
"PGF_CCDS55932.1_ex3_14:75416203-75416226:-_5-3","PGF",878,857,922,598.333333333333,665.5,641
"PGF_CCDS55932.1_ex3_14:75416231-75416254:-_5-4","PGF",459,375.111111111111,421.833333333333,291.666666666667,404.166666666667,377.333333333333
"PGF_CCDS55932.1_ex4_14:75420612-75420635:-_5-5","PGF",641,761.333333333333,718,649.666666666667,849.833333333333,609.666666666667
"PGGT1B_CCDS4116.1_ex5_5:114573650-114573673:-_5-1","PGGT1B",231,78.4444444444444,115.166666666667,57,116.666666666667,114.666666666667
"PGGT1B_CCDS4116.1_ex6_5:114577230-114577253:-_5-2","PGGT1B",307,249.555555555556,248.166666666667,112,161.833333333333,149.333333333333
"PGGT1B_CCDS4116.1_ex6_5:114577281-114577304:-_5-3","PGGT1B",291,238.111111111111,240.666666666667,174.666666666667,111.333333333333,154.333333333333
"PGGT1B_CCDS4116.1_ex7_5:114588851-114588874:-_5-4","PGGT1B",301,169.888888888889,192.5,82.3333333333333,54.3333333333333,146.666666666667
"PGGT1B_CCDS4116.1_ex8_5:114598417-114598440:+_5-5","PGGT1B",301,117.555555555556,133,54,83.6666666666667,64
"PGK1_CCDS14438.1_ex1_X:77365408-77365431:-_5-1","PGK1",340,215.111111111111,292,180.333333333333,354.5,174
"PGK1_CCDS14438.1_ex2_X:77369255-77369278:+_5-2","PGK1",282,282.666666666667,305.666666666667,275.666666666667,226.666666666667,219.666666666667
"PGK1_CCDS14438.1_ex2_X:77369287-77369310:-_5-3","PGK1",397,238.111111111111,264,145.666666666667,337.5,301.333333333333
"PGK1_CCDS14438.1_ex5_X:77373601-77373624:+_5-4","PGK1",303,294.666666666667,306.5,228.333333333333,200.5,244
"PGK1_CCDS14438.1_ex5_X:77373658-77373681:-_5-5","PGK1",548,369,487.166666666667,206.333333333333,330.166666666667,365.333333333333
"PGK2_CCDS4930.1_ex0_6:49754258-49754281:+_5-1","PGK2",386,524.111111111111,545.666666666667,372.333333333333,345.166666666667,642.666666666667
"PGK2_CCDS4930.1_ex0_6:49754323-49754346:-_5-2","PGK2",335,439.444444444444,626.833333333333,359,329,374
"PGK2_CCDS4930.1_ex0_6:49754368-49754391:+_5-3","PGK2",534,675.111111111111,826.333333333333,505,542.166666666667,573
"PGK2_CCDS4930.1_ex0_6:49754541-49754564:+_5-4","PGK2",363,421.222222222222,504.333333333333,351.666666666667,601.5,369.666666666667
"PGK2_CCDS4930.1_ex0_6:49754702-49754725:-_5-5","PGK2",206,272.777777777778,291.166666666667,235.333333333333,227.666666666667,135
"PGLS_CCDS12361.1_ex0_19:17622597-17622620:-_5-1","PGLS",431,472.555555555556,562.833333333333,414.333333333333,312.166666666667,426.333333333333
"PGLS_CCDS12361.1_ex0_19:17622627-17622650:-_5-2","PGLS",639,593.666666666667,548.166666666667,524.666666666667,567,502
"PGLS_CCDS12361.1_ex0_19:17622677-17622700:+_5-3","PGLS",813,640,597.166666666667,518.333333333333,716.833333333333,438.666666666667
"PGLS_CCDS12361.1_ex0_19:17622730-17622753:-_5-4","PGLS",324,269.666666666667,285.666666666667,256.333333333333,366.833333333333,260
"PGLS_CCDS12361.1_ex0_19:17622759-17622782:-_5-5","PGLS",493,454.666666666667,527.166666666667,343,449.5,402
"PGLYRP1_CCDS12680.1_ex1_19:46522863-46522886:-_5-1","PGLYRP1",398,328.666666666667,403.833333333333,350.666666666667,328,283.666666666667
"PGLYRP1_CCDS12680.1_ex2_19:46525998-46526021:-_5-2","PGLYRP1",782,571.333333333333,578.666666666667,623.666666666667,699.833333333333,664
"PGLYRP1_CCDS12680.1_ex2_19:46526027-46526050:+_5-3","PGLYRP1",479,409,459.333333333333,423,513,416
"PGLYRP1_CCDS12680.1_ex2_19:46526099-46526122:+_5-4","PGLYRP1",447,404.444444444444,446.5,365.666666666667,498.666666666667,356.666666666667
"PGLYRP1_CCDS12680.1_ex2_19:46526162-46526185:+_5-5","PGLYRP1",749,805.666666666667,1132,760.333333333333,910.666666666667,735.333333333333
"PGLYRP2_CCDS12330.2_ex3_19:15586616-15586639:-_5-1","PGLYRP2",647,743.333333333333,741.166666666667,672.666666666667,613.5,698.333333333333
"PGLYRP2_CCDS12330.2_ex3_19:15586656-15586679:-_5-2","PGLYRP2",330,429,470,440.666666666667,462.5,469.333333333333
"PGLYRP2_CCDS12330.2_ex3_19:15586695-15586718:+_5-3","PGLYRP2",473,531.777777777778,565.166666666667,510.666666666667,495.166666666667,442.333333333333
"PGLYRP2_CCDS12330.2_ex3_19:15587118-15587141:+_5-4","PGLYRP2",516,536.666666666667,700.166666666667,520.333333333333,855.833333333333,461
"PGLYRP2_CCDS12330.2_ex3_19:15587166-15587189:-_5-5","PGLYRP2",495,464.888888888889,519,356.666666666667,665.166666666667,368
"PGLYRP3_CCDS1035.1_ex2_1:153274930-153274953:+_5-1","PGLYRP3",357,285.888888888889,289.166666666667,280,295.5,224.666666666667
"PGLYRP3_CCDS1035.1_ex5_1:153279562-153279585:-_5-2","PGLYRP3",373,449.444444444444,658.166666666667,421.666666666667,569.166666666667,367
"PGLYRP3_CCDS1035.1_ex5_1:153279636-153279659:-_5-3","PGLYRP3",450,519.333333333333,647,463,417.5,486.333333333333
"PGLYRP3_CCDS1035.1_ex5_1:153279649-153279672:+_5-4","PGLYRP3",428,310.777777777778,370.166666666667,256,441.166666666667,296
"PGLYRP3_CCDS1035.1_ex5_1:153279710-153279733:-_5-5","PGLYRP3",388,394.222222222222,435.666666666667,327,395.166666666667,298.333333333333
"PGLYRP4_CCDS30871.1_ex2_1:153312973-153312996:-_5-1","PGLYRP4",417,410.444444444444,418.833333333333,257,328.5,271.666666666667
"PGLYRP4_CCDS30871.1_ex5_1:153317661-153317684:-_5-2","PGLYRP4",245,280.444444444444,312.333333333333,223.333333333333,313.5,260
"PGLYRP4_CCDS30871.1_ex5_1:153317741-153317764:+_5-3","PGLYRP4",198,216.333333333333,238.166666666667,166.666666666667,202.5,203.666666666667
"PGLYRP4_CCDS30871.1_ex5_1:153317757-153317780:+_5-4","PGLYRP4",392,430.888888888889,512.333333333333,414.333333333333,467.166666666667,415
"PGLYRP4_CCDS30871.1_ex5_1:153317814-153317837:+_5-5","PGLYRP4",646,672,745.666666666667,599,836.833333333333,478
"PGM1_CCDS53323.1_ex4_1:64100507-64100530:-_5-1","PGM1",47,80.6666666666667,65,57.6666666666667,39.3333333333333,54.6666666666667
"PGM1_CCDS53323.1_ex4_1:64100524-64100547:-_5-2","PGM1",424,567.111111111111,614.166666666667,489,391.333333333333,357
"PGM1_CCDS53323.1_ex5_1:64101990-64102013:+_5-3","PGM1",607,662.777777777778,841.833333333333,517.666666666667,466.5,627.333333333333
"PGM1_CCDS53323.1_ex5_1:64102037-64102060:-_5-4","PGM1",804,900.888888888889,1117,842.666666666667,846,783
"PGM1_CCDS53323.1_ex7_1:64114183-64114206:-_5-5","PGM1",610,676,762.333333333333,478.333333333333,535,591.666666666667
"PGM2_CCDS3443.1_ex1_4:37831687-37831710:+_5-1","PGM2",471,560.666666666667,721.166666666667,564.333333333333,682.333333333333,487.333333333333
